User_ID,Age,Gender,Country,Employment_Status,Annual_Income,Current_Savings,Retirement_Age_Goal,Risk_Tolerance,Contribution_Amount,Contribution_Frequency,Employer_Contribution,Total_Annual_Contribution,Years_Contributed,Investment_Type,Fund_Name,Annual_Return_Rate,Volatility,Fees_Percentage,Projected_Pension_Amount,Expected_Annual_Payout,Inflation_Adjusted_Payout,Years_of_Payout,Survivor_Benefits,Transaction_ID,Transaction_Amount,Transaction_Date,Suspicious_Flag,Anomaly_Score,Marital_Status,Number_of_Dependents,Education_Level,Health_Status,Life_Expectancy_Estimate,Home_Ownership_Status,Debt_Level,Monthly_Expenses,Savings_Rate,Investment_Experience_Level,Financial_Goals,Insurance_Coverage,Portfolio_Diversity_Score,Tax_Benefits_Eligibility,Government_Pension_Eligibility,Private_Pension_Eligibility,Pension_Type,Withdrawal_Strategy,Transaction_Channel,IP_Address,Device_ID,Geo_Location,Time_of_Transaction,Transaction_Pattern_Score,Previous_Fraud_Flag,Account_Age
U1050,26,Female,Canada,Part-time,110730,293049,61,Low,1826,Quarterly,770,6856,29,Stocks,"Roach, Barrett and Crawford",10.24,3.51,1.15,437094,63066,30867,18,Yes,e2185c47-5347-48af-a0b2-6f30885eb392,7894,22-04-21,No,0.32,Single,1,High School,Good,80,Own,10176,2659,0.19,Beginner,Healthcare,Yes,0.17,Yes,Yes,No,Defined Benefit,Fixed,ATM,130.131.126.193,3520d34c-0975-45c4-8500-e0c62e4052fa,North Johnmouth,03:43:52,0.42,No,17
U1051,61,Male,USA,Retired,50566,127358,69,Low,1023,Annually,941,17950,6,Mutual Fund,Townsend-James,7.2,1.13,1.58,832763,39434,39754,16,No,132cf765-9829-45cd-ba2e-c4fb9abda5d6,9557,19-08-23,Yes,0.04,Widowed,3,High School,Average,90,Rent,132231,2569,0.1,Expert,Home Purchase,Yes,0.15,Yes,No,No,Defined Benefit,Fixed,ATM,170.242.81.27,9949bbe5-175c-463d-8dba-0b30a6b72165,Hillfort,16:42:45,0.21,No,10
U1052,25,Other,USA,Retired,126283,490484,64,Medium,1737,Annually,28,21543,39,ETF,James-Rocha,3.14,3.87,0.36,902585,51708,40438,27,No,a8c5f586-9fbb-4623-8a7c-75b4be413842,5164,27-08-21,No,0.46,Single,1,Bachelor's,Average,82,Own,160028,2082,0.1,Beginner,Legacy Planning,Yes,0.76,No,No,Yes,Defined Benefit,Dynamic,ATM,190.55.83.189,cced8261-bb22-4e8c-9bd7-897da923fd22,North Kristinville,23:32:01,0.1,No,5
U1053,49,Male,Germany,Full-time,64143,153789,69,Medium,1065,Monthly,359,7907,12,ETF,"Montgomery, Clark and Garcia",7.32,4.41,0.52,889122,69152,74720,18,Yes,decd29db-2175-4812-b053-79ffc0af1425,2185,12-01-21,No,0.24,Married,3,Bachelor's,Average,83,Own,57631,1009,0.27,Intermediate,Home Purchase,No,0.67,No,No,Yes,Defined Benefit,Fixed,Branch,204.122.170.237,b6da5817-16af-4339-b63c-1ad69b82c173,South Jonathanchester,02:21:26,0.97,No,27
U1054,48,Other,Australia,Part-time,80904,83159,63,Low,1117,Quarterly,942,19266,11,Real Estate,"Ferrell, Powell and Bryant",9.63,3.45,0.82,111073,78388,18310,23,No,4dfab501-189d-4f2f-b1f5-bcad8f39dbc0,8507,05-09-20,No,0.9,Divorced,1,PhD,Average,75,Rent,57543,7187,0.29,Expert,Healthcare,No,0.87,Yes,No,No,Defined Contribution,Fixed,Online,116.83.229.20,2f009c29-9d0f-4601-8228-9e3614cee09a,New Steven,21:19:56,0.39,No,3
U1055,60,Male,Germany,Retired,148242,126321,60,High,1361,Annually,435,8411,34,ETF,Johnson-Snyder,11.14,2.31,1.81,738457,52415,18583,10,Yes,850bd757-f57f-47c1-98ac-d931fc7c16fe,3976,08-07-20,No,0.39,Widowed,0,Bachelor's,Good,93,Own,131534,1118,0.24,Beginner,Legacy Planning,No,0.45,Yes,Yes,No,Defined Benefit,Fixed,ATM,77.54.137.93,f3f8a0d5-5335-4186-b8d8-68afaaffc0af,Hoodmouth,21:39:46,0.12,No,26
U1056,35,Other,Australia,Unemployed,148062,238582,63,Low,615,Monthly,991,7196,26,Real Estate,Smith-Clark,2.92,3.37,1.42,783811,76169,36119,12,Yes,9baf5f0a-293b-47cd-a054-a6b31de01c0b,8562,06-09-20,No,0.11,Divorced,3,Bachelor's,Average,93,Own,113258,6420,0.22,Expert,Legacy Planning,No,0.62,No,Yes,Yes,Defined Contribution,Dynamic,ATM,24.148.45.23,b4aea043-4803-4d27-8629-b1c94cc9131b,Markland,01:59:01,0.43,No,7
U1057,46,Other,UK,Part-time,52738,119444,69,High,1996,Quarterly,106,23175,1,ETF,Martin and Sons,6.71,4.45,0.42,137076,34029,50936,12,No,a949d14e-c82e-49be-a1bb-1081b6956195,4075,16-07-25,No,0.54,Widowed,0,Bachelor's,Average,80,Rent,17920,7169,0.12,Expert,Legacy Planning,Yes,0.27,No,Yes,Yes,Defined Benefit,Fixed,Online,62.36.72.31,73251ed8-7434-42f9-9dd5-b654ffe8cbb9,West Williamview,07:36:22,0.01,No,11
U1058,38,Male,Australia,Retired,42129,84400,67,Low,1458,Quarterly,332,23826,11,Mutual Fund,Wright-Drake,3.44,4.65,0.84,518411,31525,47804,24,Yes,0d7ad7a5-e6fa-4314-93df-351e193d2aaf,5016,04-03-23,No,0.83,Single,4,Master's,Good,75,Mortgage,125990,4016,0.15,Intermediate,Healthcare,No,0.53,Yes,Yes,No,Defined Contribution,Fixed,ATM,128.233.249.70,a5c1c6f4-d0e8-4705-a7fe-5951103c216a,Perezfort,12:47:02,0.57,No,8
U1059,48,Male,UK,Retired,60693,10216,66,Low,887,Quarterly,940,10472,21,Bonds,"Myers, Daniel and Taylor",3.01,1.26,0.54,925226,14917,58233,15,No,3d16c3e0-65e1-4272-8f47-15a3cb0f14f2,3040,06-02-22,No,0.82,Widowed,3,PhD,Good,94,Mortgage,35046,1180,0.15,Beginner,Legacy Planning,Yes,0.14,Yes,Yes,Yes,Defined Benefit,Bucket,ATM,155.189.105.166,71d7b410-b0ee-4e37-9a0a-f26c76ab8224,Ortizhaven,21:56:17,0.54,No,29
U1060,57,Female,Germany,Full-time,91264,279029,61,Low,1684,Annually,825,10154,3,ETF,Miller Ltd,5.19,2.97,0.42,440007,35930,70318,21,No,8e6316ce-7bf6-41e3-b59b-a6114c3c10f3,2764,05-02-23,No,0.11,Divorced,0,Master's,Average,85,Own,66777,8153,0.06,Intermediate,Healthcare,Yes,0.48,No,Yes,No,Defined Benefit,Fixed,Branch,126.202.217.74,43283130-9144-4c6b-81db-a1e64e3a3243,New Lisa,04:27:38,0.1,No,25
U1061,42,Female,Germany,Part-time,144863,291851,62,Medium,188,Annually,684,20936,22,Bonds,"Mendoza, Washington and Hill",11.6,3.01,0.69,483851,34574,62811,25,Yes,df848800-4040-4106-849c-633a31c74a9e,5330,29-10-23,No,0.26,Widowed,2,High School,Average,83,Own,138768,6042,0.09,Beginner,Legacy Planning,Yes,0.59,No,Yes,Yes,Defined Contribution,Fixed,Branch,146.142.226.25,7f611388-f5d8-4bd3-94cb-a389f0beb8e0,East Michellechester,05:50:23,0.66,No,12
U1062,26,Other,Germany,Full-time,97539,463300,65,Medium,699,Quarterly,708,13260,1,Stocks,Harrell and Sons,3.41,2.51,1.78,231063,22190,40488,21,No,5bcf1592-c8c7-4691-b437-3b25eb61aa13,7815,28-05-24,No,0.91,Widowed,3,High School,Good,89,Own,57431,5750,0.23,Intermediate,Travel,No,0.37,No,Yes,Yes,Defined Benefit,Fixed,Online,30.23.252.32,d00deea9-b8f4-4f48-8a66-d29ee558dbf1,Copelandstad,12:22:32,0.56,No,27
U1063,43,Other,Australia,Retired,31566,496307,65,Low,1539,Annually,928,9843,37,ETF,Parks-Campbell,11.76,3.47,1.17,787310,58600,26866,22,Yes,ee0dd2c6-d4ed-4c97-8d70-9210d85af4de,2822,08-10-22,No,0.17,Widowed,2,Master's,Good,80,Rent,160119,7991,0.24,Expert,Legacy Planning,No,0.95,No,Yes,Yes,Defined Benefit,Bucket,Online,37.102.37.222,5d2a6da1-7ed1-4c04-bd40-a35f479c762b,North Kimberly,05:32:48,0.39,No,4
U1064,50,Other,Australia,Full-time,92198,146707,66,Low,276,Annually,941,12783,19,Bonds,Lawrence-Gibbs,9.11,1.85,0.75,817165,25086,72162,17,No,ededc2ef-5fd2-4b47-ad9d-599ed5eeebff,4092,15-06-20,No,0.05,Widowed,3,High School,Good,75,Rent,92332,1310,0.24,Expert,Home Purchase,No,0.63,Yes,No,Yes,Defined Benefit,Fixed,ATM,89.175.158.218,4fd8079a-aaa0-40c4-a424-a2d6c3e11d1b,Colemanfurt,09:46:31,0.66,No,24
U1065,51,Male,Germany,Unemployed,128377,44454,68,Low,332,Monthly,825,10992,8,ETF,"Reed, Fuentes and Short",11.65,3.54,0.13,930565,17248,13271,12,Yes,6eabf44c-f5eb-4f26-b44d-8d5d3e064a4f,5558,25-12-22,No,0.18,Widowed,1,PhD,Poor,77,Mortgage,74869,1384,0.2,Beginner,Legacy Planning,No,0.12,No,Yes,Yes,Defined Benefit,Fixed,Branch,132.36.201.8,482b6938-03f6-4842-83c5-fe74f4efc917,West David,03:14:46,0.67,No,19
U1066,39,Male,UK,Self-employed,89968,334624,64,Low,1924,Annually,306,5015,35,Mutual Fund,Wallace-Pierce,4.31,2.36,0.24,305710,52853,59431,16,No,41499740-1eeb-4cf9-87a1-33755b274d75,7141,03-08-24,Yes,0.4,Widowed,2,Bachelor's,Average,79,Mortgage,178625,4072,0.28,Beginner,Healthcare,No,0.39,No,No,No,Defined Contribution,Dynamic,Branch,17.179.171.140,7cd1c95f-4ec6-4bc8-b79c-9bd043588449,West Kirsten,05:08:54,0.63,No,26
U1067,47,Male,Germany,Retired,144442,174937,61,High,1419,Annually,784,17781,31,Stocks,Ramirez-Jenkins,6.27,2.75,0.17,608179,22049,36064,19,Yes,e4ad529e-0e46-402d-8fa6-6cbdbad4b588,9083,21-11-20,No,0.24,Divorced,1,Master's,Poor,91,Mortgage,188588,7357,0.26,Expert,Healthcare,No,0.26,Yes,Yes,No,Defined Contribution,Fixed,ATM,220.192.116.0,f25d495c-5f5a-434e-b697-a31cd577e79d,Lake Teresaport,20:21:29,0.41,No,15
U1068,42,Male,UK,Retired,96154,143629,67,High,1214,Monthly,989,21895,34,Mutual Fund,Meza PLC,3.56,4.4,1.82,382268,36562,68236,12,No,028ae138-b977-48ef-b589-4bede4b02f22,9796,01-04-23,No,0.46,Widowed,2,PhD,Poor,82,Rent,149314,1884,0.27,Expert,Healthcare,No,0.17,No,No,Yes,Defined Contribution,Dynamic,Branch,166.122.160.88,e63baaa5-8fc7-4986-92de-c3ffad764ea6,Buchananview,03:06:44,0.22,Yes,9
U1069,55,Female,Canada,Full-time,96832,148450,67,Low,1801,Annually,697,4371,25,Mutual Fund,Norris-Good,6.31,3.65,0.17,512537,50735,54777,13,Yes,4e722b2e-b20a-4466-94b3-ea82eda6f69a,9929,18-01-23,No,0.02,Single,3,Master's,Poor,89,Mortgage,2833,8455,0.13,Beginner,Travel,No,0.49,Yes,Yes,No,Defined Benefit,Fixed,ATM,10.181.212.85,37a07d87-a37b-46ee-abc6-26c85585ac81,West Danielville,11:05:17,0.89,No,15
U1070,63,Male,Australia,Part-time,79098,269368,69,High,919,Monthly,200,10856,3,Stocks,"Richardson, Stevenson and Pollard",11.12,0.7,1.17,840786,76510,26613,19,Yes,b9315236-599a-4ad2-8e12-2da4d5acd6ff,2736,24-09-23,No,0.68,Married,0,Master's,Average,90,Mortgage,86797,4643,0.28,Beginner,Healthcare,No,0.62,No,Yes,Yes,Defined Benefit,Fixed,ATM,1.21.167.145,9247a162-1f0c-4715-aa0a-86704c57a5a2,New Garyside,09:01:58,0.37,No,18
U1071,33,Male,Australia,Full-time,42741,190831,62,Medium,714,Monthly,790,10788,34,Real Estate,Reyes Inc,3.72,0.67,0.98,469173,51261,8946,16,No,3a5ba20b-a29c-473a-a717-e105fc9283c8,2434,06-04-24,No,0.77,Divorced,0,PhD,Good,86,Own,75203,6174,0.29,Beginner,Home Purchase,Yes,0.89,Yes,No,No,Defined Benefit,Dynamic,Online,145.203.156.5,e03794b0-245a-4663-a361-d0cf6bd01903,Port Austin,08:26:09,0.32,No,18
U1072,56,Male,UK,Self-employed,112787,131208,65,Medium,322,Monthly,229,3953,22,Mutual Fund,Haas Ltd,2.4,2.29,1.46,284423,47625,55775,19,No,f48c805b-4855-43df-89db-6b731a8c7c7d,1186,31-03-23,No,0.98,Single,4,Bachelor's,Good,78,Rent,146920,5911,0.24,Beginner,Travel,Yes,0.51,Yes,No,Yes,Defined Contribution,Fixed,Branch,125.77.82.233,f42c68af-4833-4c05-9dea-a34ff864c23e,Lake Janiceberg,16:06:05,0.31,No,4
U1073,59,Other,Australia,Self-employed,138529,442824,62,Low,1003,Quarterly,869,7471,17,ETF,Pierce Group,4.47,0.76,0.46,458261,61300,15553,16,Yes,97cb3206-b6b8-432e-9970-83d01e8e0c18,8239,04-07-25,No,0.34,Married,3,Bachelor's,Average,81,Rent,102957,3180,0.14,Intermediate,Legacy Planning,Yes,0.81,Yes,No,Yes,Defined Benefit,Fixed,Online,119.134.244.29,be9fbde8-9299-4457-bb48-a5d61a60714c,Donchester,22:41:10,0.36,No,20
U1074,64,Female,Canada,Part-time,93807,59514,69,High,1875,Monthly,47,22773,13,Stocks,Dickerson-Gonzalez,3.46,3.44,1.74,550208,77977,14680,14,Yes,c03b9d7b-d226-4032-bf84-155a8746be46,2503,14-08-20,No,0.05,Widowed,1,Master's,Poor,86,Own,95756,6768,0.28,Expert,Legacy Planning,Yes,0.5,Yes,Yes,Yes,Defined Benefit,Fixed,ATM,205.99.15.133,cdac937b-8df0-4f91-b955-fa227d7b7489,Port Kerry,07:24:54,0.88,No,24
U1075,56,Other,Canada,Full-time,129427,68673,68,Low,1180,Quarterly,589,23682,17,Mutual Fund,"Pratt, Long and Hudson",5.91,3.26,1.29,767216,63561,34651,28,Yes,5dd479b7-97f8-4381-9dfd-0a9374c6c864,4577,26-05-20,No,0.49,Widowed,0,Master's,Average,78,Mortgage,11133,8124,0.22,Beginner,Legacy Planning,Yes,0.82,Yes,No,No,Defined Contribution,Dynamic,Online,172.99.224.38,99e7df57-c7df-439d-923b-0c44344ebf46,North James,04:46:22,0.49,No,25
U1076,61,Male,UK,Full-time,50087,391513,69,Medium,1307,Quarterly,220,23864,11,Stocks,Johnson Inc,6.55,4.57,0.13,606131,44081,65298,23,No,c7ce5b80-ae0f-4697-b245-75a3967d53f5,7363,27-06-23,Yes,0.51,Single,2,High School,Good,81,Own,148159,6372,0.14,Intermediate,Legacy Planning,No,0.35,Yes,Yes,No,Defined Benefit,Bucket,ATM,143.127.238.118,8cc64bcb-2854-49d2-8b7b-9629846e4cdf,Rodriguezchester,21:31:42,0.42,No,19
U1077,39,Female,UK,Part-time,105878,218430,62,Low,159,Quarterly,934,1881,8,Bonds,Nelson and Sons,8.49,3.16,1.96,514512,43986,70441,12,No,87ddead6-74f1-4f93-ae88-2468a480dcc1,8813,02-03-21,No,0,Married,1,PhD,Average,82,Own,190883,9130,0.07,Beginner,Travel,Yes,0.91,Yes,Yes,Yes,Defined Contribution,Fixed,Branch,149.157.16.16,c3148dab-17a6-4cc6-855b-552b95453a75,Watkinsfort,00:59:30,0.92,No,26
U1078,33,Male,USA,Unemployed,63786,131376,66,Low,706,Quarterly,360,8106,27,Stocks,Conley LLC,7.63,4.59,1.44,68222,72055,46771,18,Yes,c47ca347-818f-4b7a-a91d-c2efe356b853,8996,12-01-20,No,0.27,Divorced,0,Master's,Good,88,Own,121332,3230,0.21,Beginner,Travel,Yes,0.36,No,Yes,No,Defined Contribution,Bucket,Branch,113.50.179.133,265d26a4-d7c7-4c46-ad18-919dffc5f8ba,Christophermouth,11:41:22,0.62,No,14
U1079,37,Female,Germany,Retired,59805,417027,68,Low,1759,Quarterly,949,16875,21,Stocks,Villa-Moss,4.38,3.56,1.11,101369,51181,8350,24,No,8c4a13b2-cc89-4243-a5ba-4b368e654d1c,5595,26-08-20,No,0.63,Divorced,1,PhD,Average,93,Rent,93446,1926,0.16,Expert,Healthcare,No,0.77,No,No,Yes,Defined Contribution,Dynamic,ATM,185.236.183.146,d4855e80-5d75-4e02-92ba-a2b29c0fef63,New Davidview,01:49:54,0.45,No,5
U1080,32,Male,Canada,Self-employed,136828,265276,67,Medium,995,Monthly,434,19701,15,Mutual Fund,Gill Group,4.05,1.7,1.35,796022,39054,18546,26,Yes,03d8ba87-6199-43d3-a2e9-b35ca048109e,4246,07-09-20,No,0.79,Married,3,Bachelor's,Poor,92,Own,107874,2913,0.2,Beginner,Travel,No,0.81,Yes,No,No,Defined Contribution,Dynamic,Branch,79.204.201.102,888f8c84-45d7-4f8f-8752-7cde76b6fcfa,Bakerside,15:54:37,0.39,No,26
U1081,30,Other,Canada,Part-time,31887,16385,67,High,1148,Quarterly,521,18690,24,Stocks,Malone Ltd,10.85,3.84,0.87,393837,21353,59022,25,No,b88809f9-65f1-4661-a272-cb2f3c8328e8,6734,08-04-20,No,0.52,Widowed,0,High School,Good,90,Rent,68313,7141,0.11,Beginner,Travel,No,0.61,No,No,No,Defined Benefit,Fixed,Branch,135.109.138.214,7e5198be-73a3-4532-aafd-913ed9e8ffa6,Jonesmouth,14:39:44,0.92,No,24
U1082,41,Male,Australia,Part-time,55688,350508,63,High,357,Annually,977,9061,19,ETF,"Tran, Todd and Parks",7.36,0.91,1.55,203391,13120,25665,20,No,82bc53dd-c27b-4da0-be5a-5021e9d4b64e,9184,05-03-22,No,0.02,Divorced,4,High School,Poor,78,Own,41014,3000,0.1,Intermediate,Travel,Yes,0.62,Yes,No,No,Defined Contribution,Bucket,ATM,142.47.212.11,31d4c211-6d34-4305-872a-0a2fac5cf3cd,Lake Desireeberg,14:05:00,0.04,No,9
U1083,53,Male,Canada,Part-time,37758,160027,65,Medium,1270,Monthly,365,15867,16,Stocks,Calderon Ltd,2.27,3.78,1.23,182464,57134,72711,15,No,0d33aa5e-275f-416c-89d1-3ea0760ecf7e,7362,06-07-21,No,0.53,Married,3,PhD,Good,93,Rent,197209,7086,0.09,Beginner,Travel,No,0.59,Yes,Yes,Yes,Defined Contribution,Dynamic,Online,149.217.225.2,07fd4bac-8b3f-4a22-933f-c73b5212e921,New Rebeccamouth,09:47:26,0.51,No,1
U1084,54,Male,Australia,Self-employed,44092,354938,62,High,1589,Monthly,853,13017,20,Bonds,Gonzalez PLC,10.66,1.84,0.63,734205,13897,18571,10,No,a40e9010-71a8-4497-9f0e-2b65e16b1623,7288,12-01-20,No,0.39,Single,3,Master's,Average,84,Rent,56555,6541,0.15,Expert,Healthcare,Yes,0.74,Yes,Yes,No,Defined Contribution,Dynamic,ATM,65.177.220.135,ad9819cd-6696-4c62-bd2a-7b912885f14b,East Sheilamouth,12:44:45,0.24,Yes,1
U1085,62,Male,Canada,Self-employed,89214,136238,64,Low,1561,Annually,666,22511,15,Bonds,"Williams, Gonzalez and Mcintyre",3.99,2.71,0.99,439951,22276,50337,19,No,499ab832-2aa7-4ef1-ba2f-4d797454ba40,6686,01-01-24,No,0.1,Single,3,Master's,Poor,89,Mortgage,45375,2335,0.2,Intermediate,Legacy Planning,Yes,0.18,Yes,No,Yes,Defined Benefit,Dynamic,ATM,134.25.223.19,8ed40844-fe3d-464d-80a2-a8aeba2d5f10,Lake Virginia,14:50:53,0.87,No,17
U1086,33,Female,Germany,Retired,87924,498606,69,High,680,Quarterly,240,4157,7,Real Estate,Bennett-Freeman,9.39,3.79,0.69,980910,35353,71167,28,Yes,0ab43fbf-d850-45be-a8b0-75e4261e2ce7,4111,17-02-25,No,0.68,Divorced,0,High School,Average,86,Rent,134930,6695,0.1,Intermediate,Travel,Yes,0.52,No,Yes,No,Defined Contribution,Bucket,ATM,28.121.248.200,4d45862b-0ec3-4f05-975a-4a0a5a562372,Thomastown,15:06:44,0.42,No,23
U1087,26,Other,Germany,Full-time,123620,388730,60,Medium,1001,Annually,936,21797,8,Bonds,"Griffin, Maynard and Leon",7.56,3.4,1.44,444437,24284,63802,23,No,9a4f9823-cc6a-4976-9ba5-5ea7003e182c,337,02-06-21,No,0.05,Married,0,Bachelor's,Good,94,Rent,158099,3737,0.17,Beginner,Healthcare,No,0.78,Yes,No,No,Defined Benefit,Bucket,ATM,58.13.201.79,fb76cf8e-b190-405c-94db-d9e7d3ce7de6,Lake Johnshire,14:39:38,0.41,No,15
U1088,41,Female,USA,Retired,35832,131696,67,Low,1188,Monthly,166,23559,1,Stocks,"Ross, Whitney and Wade",5.66,0.9,0.52,667015,70480,9904,10,No,ad55e098-80c3-4835-aa7c-e159b7fe26ad,4322,14-12-21,No,0.35,Single,2,High School,Poor,93,Own,67273,4358,0.09,Intermediate,Home Purchase,Yes,0.37,No,No,No,Defined Contribution,Bucket,ATM,102.183.4.104,a93e57c9-ff53-43d8-a37c-6362765f12ee,Mahoneytown,06:52:33,0.81,No,4
U1089,60,Female,Canada,Part-time,48414,47332,60,High,864,Annually,723,19625,31,Bonds,"Mckenzie, Williams and Ali",5.48,2.22,0.96,771064,27019,40666,16,Yes,b188d9c3-5a62-4707-8eb6-036b6645733b,8923,31-07-24,No,0.99,Widowed,3,Master's,Average,75,Mortgage,93823,9782,0.08,Expert,Home Purchase,Yes,0.15,Yes,No,No,Defined Benefit,Dynamic,Branch,21.228.251.212,c0ed5333-38b8-43fc-8bf4-a87ad4d09e92,New Jennifer,02:43:51,0.14,No,20
U1090,55,Other,Germany,Full-time,87791,191462,65,Low,484,Quarterly,734,3950,2,ETF,Hunter-Odonnell,2.91,1.76,1.83,283837,35403,29765,22,Yes,ccb98090-3819-4a0a-b2b8-9d258aa0fe20,3187,07-01-21,No,0.95,Divorced,1,PhD,Good,89,Rent,180079,3078,0.05,Beginner,Home Purchase,Yes,0.6,Yes,Yes,Yes,Defined Contribution,Bucket,Branch,87.175.196.150,0a6f9845-0a70-40f2-a6a4-5303483abdae,New Robert,08:58:46,0.01,No,15
U1091,52,Other,UK,Part-time,135137,87294,60,Medium,1320,Annually,363,23478,2,ETF,Martin PLC,5.39,1.4,0.33,105828,55105,32102,11,No,7af2fcab-3d43-429c-905a-45a5ced2a103,1666,16-04-21,No,0.49,Married,4,High School,Good,86,Own,95986,6667,0.12,Beginner,Legacy Planning,No,0.94,Yes,No,No,Defined Contribution,Bucket,Online,136.159.187.7,46e48f7d-7094-4e91-9e86-a55577423972,Victoriaberg,19:30:11,0.68,No,10
U1092,59,Other,USA,Retired,65895,111842,63,Medium,374,Quarterly,731,22205,35,Real Estate,Fox-Kim,11.93,1.58,0.48,484177,22461,42714,27,No,920d2eda-6cb6-4fe0-9552-e91ecfab051a,3059,19-03-21,No,0.48,Widowed,3,Bachelor's,Average,93,Own,6241,6558,0.21,Beginner,Home Purchase,No,0.59,Yes,No,Yes,Defined Contribution,Bucket,ATM,49.144.224.157,e46d9d16-20e0-4377-be76-8782df47432f,Billshire,14:58:36,0.95,No,12
U1093,30,Other,Canada,Self-employed,90542,346737,65,High,833,Quarterly,930,7749,11,ETF,Cox-Diaz,8.57,1.88,1.38,128915,62812,49839,26,Yes,80fc059b-4547-4228-b970-01cef19076dc,5827,27-06-22,No,0,Divorced,0,High School,Good,90,Mortgage,161344,3467,0.13,Beginner,Travel,Yes,0.54,Yes,Yes,No,Defined Benefit,Fixed,Online,135.54.214.55,e753a298-cf98-4186-acc0-1ea81d88fb4d,Theresabury,04:59:31,0.26,No,18
U1094,41,Male,Germany,Self-employed,65766,236859,61,Low,360,Quarterly,321,14391,19,ETF,"Wallace, Hernandez and Mccarthy",3.15,2.69,0.42,962725,18758,69058,28,No,1d6ad8be-1325-4a59-a943-9c8e0f18a35e,1903,20-12-23,Yes,0.14,Widowed,2,Master's,Good,88,Rent,6648,1615,0.15,Beginner,Travel,No,0.29,Yes,Yes,No,Defined Contribution,Dynamic,Online,109.66.151.127,3d3dd85b-ac47-40ac-bea5-598bc0640bfc,Roberttown,02:01:18,0.41,No,13
U1095,40,Male,Germany,Retired,132645,478464,60,High,110,Monthly,642,3589,27,Bonds,"Gonzalez, Ochoa and Malone",7.31,2.87,0.84,365213,29338,18593,21,Yes,d2e6d0c6-b99f-4c43-b9de-8311fdbb6e3c,8169,19-10-24,No,0.75,Single,3,Bachelor's,Poor,77,Own,115691,3522,0.22,Beginner,Legacy Planning,Yes,0.22,Yes,Yes,No,Defined Contribution,Fixed,Branch,81.145.120.30,4c38638a-5524-4459-a6a8-e022760b7fe6,Port Jeffrey,13:50:45,0.08,Yes,29
U1096,29,Male,Germany,Unemployed,87895,272309,68,High,1198,Annually,603,22486,35,ETF,Butler-Carroll,5.49,0.62,1.43,925972,65782,30359,25,No,07a42ae6-3b79-4e7f-880f-c6f36673d151,2197,27-11-24,Yes,0.77,Divorced,4,High School,Average,89,Mortgage,187195,4708,0.08,Intermediate,Healthcare,No,0.18,Yes,No,No,Defined Benefit,Bucket,Branch,133.62.143.161,8571f66a-79c6-4e0b-bf59-f9b056196361,West Eileen,10:32:57,0.62,No,2
U1097,30,Female,Germany,Unemployed,125464,359574,60,High,508,Quarterly,622,5306,7,Bonds,Cruz-Collins,9.21,2.73,0.26,700766,22731,66658,24,No,67ee0484-5d6a-4618-a71c-c6940558be51,6665,22-01-25,No,0.61,Single,1,Master's,Poor,82,Rent,76953,6504,0.25,Expert,Legacy Planning,Yes,0.28,Yes,Yes,No,Defined Contribution,Bucket,Branch,181.36.115.200,6bc1e1b0-78c2-482e-b134-20caa6cf356b,Weissfurt,12:04:43,0.48,Yes,26
U1098,51,Other,USA,Self-employed,76265,63844,67,High,1107,Monthly,870,12710,15,Stocks,"Johnson, Hooper and Rios",11.45,4.27,0.39,671930,49407,18438,23,No,ad8abae7-0318-48af-ba9c-2ef497f8cbce,6456,25-02-24,No,0.76,Married,1,High School,Average,89,Own,177929,7232,0.15,Expert,Travel,No,0.76,Yes,No,No,Defined Contribution,Fixed,ATM,8.24.48.109,136c1e70-5a90-4d79-afa5-f3e729b56f9f,Jamesport,18:12:40,0.34,No,13
U1099,62,Female,Canada,Full-time,98557,9250,62,Low,227,Quarterly,426,17915,23,Mutual Fund,Sherman LLC,5.94,4.78,0.48,123256,76619,19413,24,No,c0bbda44-963b-41c1-978e-5957c1372b2d,8238,29-12-24,No,0.94,Married,3,Master's,Average,89,Mortgage,37585,1816,0.17,Beginner,Legacy Planning,No,0.5,Yes,No,Yes,Defined Benefit,Dynamic,Branch,139.9.143.83,b2a1ad9d-2050-46b7-8d69-b80b0bee0dda,Barberberg,10:02:44,0.26,No,18
U1100,42,Female,UK,Self-employed,121284,432818,63,Low,1349,Monthly,807,16008,1,Stocks,"Baker, Rodriguez and Cox",2.76,1.74,1.71,962201,37107,52208,14,Yes,c61b992c-0d1e-4ff5-9868-43b3da1b94de,1867,18-06-21,No,0.66,Widowed,4,Bachelor's,Average,90,Rent,3849,3924,0.09,Intermediate,Travel,No,0.25,No,No,Yes,Defined Contribution,Bucket,Branch,153.68.237.41,703bdebc-3723-41b5-bfd0-2a9e781e8151,North Matthewland,08:02:34,0.61,No,4
U1101,28,Other,UK,Self-employed,49260,271216,60,Low,700,Annually,248,23696,17,Stocks,Schroeder LLC,8,0.69,0.44,500060,22260,72699,11,Yes,dc5eabb2-acca-4458-b9ce-316113534d51,583,03-11-21,No,0.76,Widowed,2,PhD,Poor,89,Mortgage,95541,9690,0.21,Beginner,Legacy Planning,Yes,0.59,Yes,No,No,Defined Benefit,Bucket,Branch,132.237.159.167,e00b4608-b137-496b-ab04-dbd5212c0dfc,Paulmouth,16:02:28,0.91,No,3
